MP,EDate,ETime,EPrice,XDate,XTime,XPrice,MAE,MAE_P,MAE_bn,MFE,MFE_P,MFE_Bn,FTE,ETD,MAEFE,MAEFE_p,MAEfe_nB,TradeRange,maxL2H,maxH2L,nBars,TradeN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380
1,10/29/2014,09:28,1914.25,10/29/2014,12:43,1921.25,-350,0,195,200,0,6,-350,-550,-137.5,0,195,0,0,0,196,291,0,62.5,75,100,137.5,200,187.5,162.5,162.5,125,100,125,125,75,37.5,37.5,62.5,125,87.5,37.5,0,12.5,-37.5,-12.5,-25,-62.5,-25,-75,-75,-50,-50,-37.5,-25,0,-62.5,-37.5,-50,-12.5,-12.5,-12.5,12.5,25,25,62.5,0,0,25,12.5,-37.5,-37.5,0,-25,0,25,12.5,12.5,37.5,37.5,87.5,75,100,87.5,75,50,25,37.5,37.5,0,0,-12.5,-12.5,25,-12.5,25,37.5,25,62.5,50,12.5,12.5,62.5,50,37.5,25,50,50,50,37.5,37.5,0,-12.5,0,25,0,-62.5,-100,-112.5,-150,-125,-87.5,-100,-62.5,-62.5,-87.5,-87.5,-75,-50,-62.5,-75,-112.5,-100,-87.5,-112.5,-137.5,-125,-112.5,-125,-137.5,-162.5,-150,-137.5,-162.5,-187.5,-162.5,-212.5,-162.5,-162.5,-162.5,-125,-125,-150,-137.5,-162.5,-150,-137.5,-125,-150,-150,-137.5,-150,-162.5,-187.5,-162.5,-175,-200,-187.5,-162.5,-175,-162.5,-112.5,-137.5,-112.5,-150,-150,-150,-137.5,-125,-162.5,-150,-150,-162.5,-162.5,-200,-187.5,-150,-137.5,-162.5,-175,-187.5,-175,-175,-187.5,-187.5,-187.5,-187.5,-175,-187.5,-162.5,-175,-150,-137.5,-162.5,-150,-175,-175,-200,-212.5,-225,-237.5,-262.5,-262.5,-312.5,-312.5,-275,-312.5,-350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10/30/2014,09:01,1930.5,10/30/2014,09:18,1924.5,-37.5,0,2,300,0,17,300,0,0,0,1,0,0,0,18,292,25,-12.5,50,62.5,112.5,125,200,187.5,175,150,125,200,112.5,125,175,100,237.5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/06/2014,08:39,1979,11/06/2014,10:46,1973,-325,0,39,300,0,107,300,0,-137.5,0,39,0,0,0,128,293,0,0,62.5,100,0,75,137.5,87.5,137.5,62.5,137.5,162.5,112.5,137.5,50,50,25,-37.5,-62.5,-37.5,-12.5,0,0,-25,-100,-62.5,-75,-25,-75,-50,-25,-50,-75,-75,-125,-125,-112.5,-212.5,-262.5,-162.5,-187.5,-187.5,-162.5,-137.5,-137.5,-150,-125,-75,-87.5,-112.5,-137.5,-100,-200,-200,-225,-150,-112.5,-50,-62.5,-25,-50,-37.5,0,50,12.5,37.5,0,12.5,75,100,75,62.5,62.5,37.5,37.5,75,75,62.5,50,62.5,75,75,50,50,75,112.5,150,137.5,150,150,137.5,162.5,125,112.5,87.5,112.5,100,125,125,125,175,237.5,262.5,225,225,250,275,225,212.5,237.5,237.5,237.5,225,225,225,225,237.5,212.5,212.5,175,212.5,187.5,187.5,175,200,200,275,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/07/2014,08:32,1976.5,11/07/2014,14:51,1975.75,-237.5,0,61,275,0,120,37.5,-237.5,-150,0,61,0,0,0,380,294,25,62.5,-37.5,-75,-87.5,-37.5,0,-25,12.5,-137.5,-125,-150,-150,-87.5,-112.5,-125,-100,-50,-25,-62.5,-75,-112.5,-150,-187.5,-125,-62.5,-62.5,-50,-75,-125,-75,-62.5,-37.5,-62.5,25,25,-25,25,50,50,50,25,25,-37.5,-50,25,0,25,25,-25,-75,-75,-25,-62.5,-75,-100,-87.5,-75,-100,-137.5,-200,-175,-137.5,-150,-137.5,-125,-75,-50,-37.5,-50,-62.5,-25,-50,-37.5,12.5,12.5,37.5,37.5,12.5,50,87.5,62.5,75,87.5,175,137.5,150,137.5,150,175,137.5,125,125,137.5,125,125,125,150,125,137.5,112.5,125,137.5,137.5,137.5,137.5,137.5,162.5,212.5,187.5,187.5,187.5,175,187.5,187.5,225,225,225,225,237.5,225,225,200,225,187.5,162.5,162.5,175,200,162.5,175,162.5,175,150,162.5,150,137.5,162.5,162.5,175,150,150,162.5,150,175,187.5,175,137.5,125,87.5,87.5,112.5,100,125,150,125,137.5,137.5,150,150,150,137.5,137.5,125,112.5,112.5,125,150,175,200,200,200,187.5,200,175,162.5,175,175,187.5,162.5,162.5,162.5,162.5,175,162.5,162.5,162.5,162.5,162.5,175,162.5,162.5,150,162.5,125,112.5,100,112.5,150,125,125,125,112.5,125,125,112.5,137.5,150,150,125,137.5,162.5,175,150,175,162.5,162.5,162.5,162.5,150,150,162.5,150,162.5,150,162.5,162.5,137.5,150,150,150,175,175,175,187.5,175,162.5,162.5,175,175,200,212.5,225,225,225,200,200,200,187.5,187.5,187.5,200,200,187.5,187.5,187.5,200,200,200,200,187.5,212.5,200,212.5,200,187.5,187.5,175,162.5,162.5,162.5,175,187.5,175,187.5,175,187.5,187.5,187.5,187.5,175,187.5,175,162.5,175,175,187.5,162.5,175,162.5,175,175,162.5,162.5,137.5,87.5,62.5,62.5,87.5,75,75,50,75,62.5,25,50,50,50,62.5,100,100,87.5,87.5,87.5,75,75,75,75,75,75,75,50,25,12.5,-12.5,-37.5,-37.5,-25,-12.5,25,12.5,12.5,37.5,37.5,12.5,37.5,37.5,37.5,0,0,0,12.5,0,-12.5,-50,-87.5,-75,-112.5,-62.5,-87.5,-62.5,-62.5,-62.5,-62.5,-75,-75,-87.5,-87.5,-125,-125,-100,-87.5,-75,-62.5,-50,-75,-75,-62.5,-62.5,-62.5,-37.5,-37.5,-37.5,0,25,62.5,37.5,37.5,37.5,37.5
1,11/17/2014,10:31,1993.75,11/17/2014,11:42,1987.75,-37.5,0,1,300,0,71,300,0,0,0,1,0,0,0,72,295,-25,25,25,37.5,0,37.5,75,50,12.5,25,25,25,50,75,87.5,75,75,62.5,75,87.5,75,37.5,50,62.5,112.5,100,75,100,87.5,100,137.5,137.5,112.5,87.5,87.5,37.5,50,62.5,50,50,75,100,125,125,162.5,137.5,162.5,175,175,162.5,162.5,175,187.5,187.5,162.5,187.5,212.5,212.5,212.5,212.5,212.5,212.5,212.5,200,200,212.5,237.5,237.5,237.5,237.5,275,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/19/2014,08:32,1982.25,11/19/2014,09:37,1989.25,-350,0,65,12.5,0,1,-350,-362.5,-325,0,65,0,0,0,66,296,-87.5,-75,-62.5,-112.5,-212.5,-175,-150,-125,-50,-75,-50,-87.5,-87.5,-62.5,-100,-62.5,-37.5,-50,-112.5,-112.5,-112.5,-150,-125,-125,-150,-162.5,-137.5,-137.5,-150,-200,-175,-200,-212.5,-250,-275,-300,-262.5,-250,-212.5,-250,-275,-287.5,-287.5,-262.5,-237.5,-250,-200,-212.5,-200,-225,-187.5,-225,-225,-225,-250,-262.5,-250,-262.5,-300,-275,-250,-237.5,-225,-300,-325,-350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/28/2014,08:33,2015.25,11/28/2014,12:15,2016.5,-225,0,203,262.5,0,111,-62.5,-325,0,0,1,0,0,0,223,297,50,25,37.5,-37.5,-12.5,0,0,0,-12.5,-12.5,37.5,25,0,25,37.5,62.5,62.5,62.5,62.5,37.5,50,87.5,100,87.5,87.5,87.5,125,150,137.5,162.5,137.5,150,125,125,137.5,137.5,162.5,175,187.5,212.5,175,200,212.5,187.5,200,212.5,175,187.5,200,200,187.5,187.5,187.5,187.5,162.5,150,150,187.5,162.5,187.5,175,200,187.5,175,187.5,175,187.5,187.5,212.5,200,237.5,200,212.5,212.5,187.5,212.5,200,187.5,200,162.5,175,175,162.5,150,150,150,137.5,162.5,137.5,150,162.5,162.5,162.5,150,162.5,187.5,187.5,175,200,200,212.5,187.5,187.5,212.5,212.5,212.5,212.5,250,237.5,237.5,250,212.5,237.5,225,237.5,225,225,225,237.5,200,200,162.5,212.5,212.5,212.5,212.5,225,225,212.5,200,200,212.5,200,175,175,162.5,125,150,137.5,125,137.5,112.5,125,112.5,125,150,137.5,112.5,100,62.5,87.5,75,87.5,62.5,62.5,37.5,50,12.5,25,37.5,37.5,50,62.5,50,62.5,37.5,37.5,25,37.5,37.5,25,25,12.5,12.5,25,-12.5,-12.5,-50,-37.5,-25,-25,-37.5,-50,-50,-62.5,-75,-62.5,-100,-150,-162.5,-187.5,-175,-125,-150,-175,-162.5,-162.5,-175,-175,-187.5,-187.5,-200,-175,-162.5,-162.5,-175,-187.5,-62.5,-87.5,-162.5,-137.5,-150,-125,-125,-112.5,-112.5,-125,-100,-100,-112.5,-137.5,-112.5,-62.5,-62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/21/2015,08:32,1978.25,01/21/2015,08:38,1972.25,-212.5,0,5,300,0,6,300,0,-162.5,0,5,0,0,0,7,298,-100,-37.5,-187.5,-150,12.5,125,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/23/2015,08:32,1999.25,01/23/2015,14:51,2004,-287.5,0,77,262.5,0,188,-237.5,-500,-125,0,77,0,0,0,380,299,62.5,-37.5,0,87.5,50,87.5,62.5,62.5,-25,-137.5,-75,-75,-62.5,-125,12.5,12.5,-87.5,-37.5,-37.5,-75,-50,-62.5,-12.5,-75,-112.5,-87.5,-37.5,-37.5,-25,37.5,87.5,112.5,112.5,12.5,75,100,137.5,37.5,25,75,62.5,12.5,12.5,0,-62.5,-62.5,-37.5,-50,-37.5,50,0,-50,25,12.5,-50,0,0,12.5,37.5,37.5,50,12.5,25,-12.5,-25,-62.5,-75,-50,-75,-125,-125,-112.5,-100,-175,-200,-275,-237.5,-225,-187.5,-200,-162.5,-150,-25,12.5,12.5,112.5,87.5,87.5,62.5,62.5,37.5,62.5,62.5,75,37.5,50,37.5,25,12.5,25,0,-25,-62.5,-37.5,-50,-25,12.5,25,62.5,37.5,25,75,100,87.5,75,87.5,125,125,137.5,100,87.5,62.5,87.5,100,112.5,75,50,87.5,75,75,50,50,50,50,100,75,100,112.5,100,75,87.5,50,0,12.5,25,25,12.5,-12.5,25,62.5,50,25,12.5,37.5,37.5,25,37.5,37.5,50,100,137.5,175,162.5,162.5,137.5,112.5,125,75,37.5,-12.5,25,37.5,25,75,112.5,87.5,112.5,100,100,125,100,137.5,150,150,150,150,237.5,200,225,187.5,162.5,175,162.5,175,175,150,162.5,150,150,150,212.5,200,175,150,125,112.5,125,137.5,175,125,125,125,112.5,125,125,125,162.5,137.5,137.5,162.5,162.5,175,175,162.5,125,100,25,37.5,50,50,62.5,75,75,87.5,75,87.5,62.5,75,62.5,87.5,112.5,75,87.5,75,87.5,100,87.5,112.5,175,187.5,187.5,212.5,212.5,212.5,162.5,200,225,200,225,237.5,225,225,212.5,237.5,200,175,187.5,187.5,187.5,162.5,200,212.5,175,175,125,137.5,150,162.5,150,112.5,137.5,125,137.5,112.5,100,75,50,87.5,75,100,87.5,62.5,87.5,87.5,100,100,150,137.5,112.5,100,75,62.5,62.5,75,25,62.5,25,12.5,12.5,25,25,25,0,12.5,0,12.5,-50,-75,-75,-100,-62.5,-25,-37.5,-37.5,-37.5,-25,-37.5,-75,-100,-150,-175,-112.5,-125,-137.5,-137.5,-187.5,-200,-162.5,-125,-100,-50,-125,-100,-112.5,-87.5,-112.5,-175,-100,-112.5,-112.5,-162.5,-137.5,-112.5,-112.5,-137.5,-112.5,-125,-112.5,-87.5,-125,-162.5,-175,-200,-187.5,-175,-175,-150,-162.5,-237.5,-212.5,-212.5,-200,-187.5,-200,-212.5,-262.5,-250,-212.5,-225,-237.5
1,01/30/2015,08:32,1968.5,01/30/2015,08:34,1962.5,-25,0,1,300,0,2,300,0,0,0,1,0,0,0,3,300,12.5,200,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,02/04/2015,09:36,2002,02/04/2015,09:44,1996,0,0,1,300,0,8,300,0,0,0,1,0,0,0,9,301,37.5,50,87.5,150,187.5,175,162.5,275,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,02/11/2015,08:33,2028.75,02/11/2015,14:26,2022.75,-337.5,0,223,300,0,99,300,0,-62.5,0,223,0,0,0,354,302,112.5,137.5,87.5,125,137.5,75,100,125,100,150,137.5,137.5,112.5,100,75,87.5,87.5,112.5,75,87.5,112.5,100,87.5,87.5,112.5,187.5,187.5,200,175,150,162.5,150,112.5,112.5,112.5,100,112.5,125,137.5,150,150,125,125,87.5,50,50,62.5,62.5,75,75,87.5,62.5,50,0,25,25,37.5,50,-50,-12.5,25,-25,25,12.5,25,75,75,62.5,125,125,100,87.5,87.5,87.5,62.5,62.5,37.5,50,87.5,100,100,87.5,87.5,112.5,100,62.5,62.5,100,162.5,175,162.5,200,212.5,212.5,225,200,200,212.5,262.5,262.5,225,212.5,225,237.5,200,200,187.5,175,150,162.5,175,200,225,175,187.5,187.5,212.5,175,100,112.5,100,87.5,150,162.5,150,175,150,187.5,200,162.5,150,175,162.5,162.5,162.5,150,187.5,187.5,162.5,187.5,187.5,200,175,187.5,150,162.5,175,150,87.5,100,87.5,112.5,112.5,150,175,137.5,162.5,137.5,125,112.5,125,125,137.5,112.5,100,137.5,150,150,162.5,187.5,175,162.5,175,187.5,162.5,162.5,175,162.5,187.5,187.5,212.5,200,187.5,200,200,175,162.5,175,100,75,37.5,25,-12.5,25,50,50,25,25,12.5,62.5,37.5,25,25,-62.5,-25,-25,-12.5,-50,-37.5,-25,-12.5,-50,-87.5,-112.5,-150,-150,-175,-175,-162.5,-275,-300,-300,-287.5,-325,-300,-262.5,-262.5,-262.5,-300,-262.5,-262.5,-237.5,-200,-212.5,-187.5,-175,-200,-175,-187.5,-212.5,-225,-225,-200,-187.5,-175,-200,-187.5,-162.5,-175,-175,-125,-137.5,-187.5,-175,-200,-187.5,-187.5,-212.5,-187.5,-162.5,-162.5,-187.5,-212.5,-237.5,-112.5,25,12.5,-25,25,-25,-37.5,-37.5,12.5,25,-12.5,12.5,12.5,62.5,75,62.5,50,50,25,12.5,-12.5,-12.5,25,-12.5,-25,-37.5,-37.5,-12.5,-25,-62.5,-125,-112.5,-137.5,-62.5,-37.5,-37.5,12.5,50,62.5,50,62.5,37.5,62.5,100,125,100,75,112.5,87.5,137.5,137.5,137.5,112.5,150,125,137.5,137.5,150,125,150,150,87.5,87.5,100,112.5,137.5,150,137.5,137.5,162.5,137.5,87.5,125,137.5,100,137.5,137.5,125,125,75,100,137.5,112.5,112.5,137.5,150,175,250,262.5,300,,,,,,,,,,,,,,,,,,,,,,,,,,
1,02/17/2015,08:36,2056.75,02/17/2015,11:32,2050.75,-87.5,0,6,300,0,176,300,0,-12.5,0,6,0,0,0,177,303,25,50,25,12.5,-62.5,-37.5,-25,-25,-75,-62.5,-25,0,-25,0,-37.5,-50,12.5,-12.5,-12.5,0,-12.5,37.5,62.5,50,100,125,87.5,62.5,37.5,87.5,200,137.5,137.5,162.5,162.5,137.5,150,187.5,200,200,175,112.5,125,137.5,100,125,100,62.5,100,100,87.5,75,112.5,137.5,150,150,162.5,150,137.5,137.5,187.5,150,137.5,150,150,137.5,137.5,162.5,162.5,175,150,125,125,137.5,162.5,175,112.5,62.5,87.5,62.5,37.5,50,62.5,37.5,50,62.5,75,50,62.5,37.5,25,12.5,37.5,37.5,62.5,62.5,62.5,62.5,37.5,62.5,100,112.5,87.5,75,75,112.5,162.5,137.5,162.5,150,175,150,137.5,150,175,162.5,175,175,162.5,200,187.5,187.5,225,200,187.5,200,175,175,150,187.5,200,187.5,212.5,200,187.5,175,187.5,187.5,187.5,187.5,212.5,187.5,225,225,200,262.5,237.5,237.5,225,212.5,212.5,225,212.5,225,237.5,225,187.5,175,187.5,200,175,212.5,187.5,200,187.5,200,187.5,200,200,200,175,200,200,187.5,225,275,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,02/18/2015,08:34,2059.25,02/18/2015,13:02,2053.25,-100,0,50,300,0,268,300,0,0,0,1,0,0,0,269,304,12.5,37.5,87.5,87.5,112.5,137.5,175,150,137.5,137.5,150,150,125,162.5,162.5,137.5,162.5,125,125,125,137.5,75,75,75,100,87.5,112.5,62.5,25,62.5,62.5,87.5,100,100,112.5,100,137.5,112.5,37.5,25,25,25,25,-12.5,25,25,12.5,12.5,12.5,-87.5,-62.5,-50,-62.5,-37.5,-62.5,-50,-50,-62.5,25,12.5,50,37.5,50,37.5,62.5,62.5,62.5,87.5,112.5,125,125,125,150,100,112.5,112.5,125,137.5,125,100,100,100,75,87.5,100,100,100,125,100,87.5,62.5,75,75,75,87.5,62.5,37.5,75,75,75,75,62.5,62.5,87.5,87.5,75,87.5,87.5,75,75,75,87.5,100,137.5,137.5,162.5,150,137.5,162.5,162.5,162.5,150,150,162.5,150,137.5,175,137.5,125,125,100,112.5,137.5,87.5,87.5,100,100,87.5,125,112.5,125,137.5,125,112.5,112.5,112.5,100,112.5,137.5,125,125,137.5,150,137.5,137.5,125,125,125,112.5,112.5,125,100,125,125,137.5,137.5,112.5,125,125,112.5,137.5,100,112.5,125,112.5,125,137.5,125,112.5,112.5,112.5,125,112.5,100,62.5,37.5,50,50,50,12.5,12.5,0,37.5,37.5,37.5,25,37.5,0,12.5,25,12.5,-12.5,-25,-12.5,-12.5,-25,-12.5,0,12.5,37.5,37.5,37.5,50,37.5,37.5,25,12.5,37.5,37.5,25,25,0,50,37.5,37.5,37.5,12.5,0,0,-12.5,-25,-25,-25,-12.5,-25,-12.5,12.5,25,37.5,37.5,25,12.5,0,-25,12.5,12.5,12.5,37.5,37.5,25,25,12.5,75,37.5,25,50,37.5,25,50,100,75,37.5,37.5,25,37.5,50,25,237.5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,02/19/2015,08:36,2057,02/19/2015,09:21,2051,-37.5,0,1,300,0,45,300,0,0,0,1,0,0,0,46,305,12.5,0,25,25,62.5,100,75,112.5,150,137.5,137.5,87.5,87.5,112.5,87.5,112.5,112.5,112.5,125,112.5,125,150,162.5,162.5,137.5,137.5,75,87.5,150,137.5,175,225,212.5,212.5,200,212.5,212.5,200,237.5,262.5,237.5,237.5,250,262.5,287.5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,02/20/2015,08:40,2057.25,02/20/2015,11:25,2051.25,-312.5,0,23,300,0,160,300,0,-200,0,23,0,0,0,166,306,0,-137.5,-187.5,-125,-100,-100,-87.5,-162.5,-112.5,-212.5,-187.5,-250,-250,-275,-187.5,-212.5,-175,-175,-237.5,-237.5,-237.5,-262.5,-287.5,-275,-262.5,-237.5,-162.5,-162.5,-162.5,-150,-175,-125,-125,-112.5,-125,-112.5,-112.5,-100,-87.5,-62.5,-100,-100,-87.5,-75,-12.5,-50,-25,-50,-87.5,-75,-137.5,-187.5,-150,-137.5,-125,-112.5,-62.5,-50,-62.5,-62.5,125,150,75,100,87.5,112.5,212.5,200,150,137.5,125,150,100,112.5,87.5,112.5,162.5,137.5,150,137.5,150,200,225,212.5,175,200,212.5,212.5,162.5,187.5,150,137.5,162.5,125,150,112.5,125,137.5,112.5,137.5,125,100,112.5,150,100,162.5,200,162.5,175,175,175,175,162.5,187.5,187.5,200,200,212.5,137.5,137.5,137.5,137.5,162.5,187.5,175,150,100,137.5,125,137.5,150,175,187.5,150,150,175,137.5,150,162.5,200,200,187.5,200,262.5,250,237.5,225,212.5,225,212.5,225,212.5,237.5,212.5,237.5,225,237.5,250,262.5,275,275,262.5,262.5,275,262.5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
